0.0072,0.0228,0.47
0.0072,0.0328,0.46
0.0072,0.0528,0.44
0.0072,0.0828,0.41
0.0072,0.1128,0.38
0.0072,0.1728,0.32
0.0072,0.3528,0.14
0.0074,0.0026,0.49
0.0074,0.3626,0.13
0.0076,0.0024,0.49
0.0076,0.0124,0.48
0.0076,0.1824,0.31
0.0076,0.3724,0.12
0.0078,0.0022,0.49
0.0078,0.0222,0.47
0.0078,0.1222,0.37
0.0078,0.3822,0.11
0.008,0.002,0.49
0.008,0.012,0.48
0.008,0.032,0.46
0.008,0.042,0.45
0.008,0.072,0.42
0.008,0.092,0.4
0.008,0.192,0.3
0.008,0.392,0.1
0.0082,0.0018,0.49
0.0082,0.4018,0.09
0.0084,0.0016,0.49
0.0084,0.0116,0.48
0.0084,0.0216,0.47
0.0084,0.0516,0.44
0.0084,0.0616,0.43
0.0084,0.1316,0.36
0.0084,0.2016,0.29
0.0084,0.4116,0.08
0.0086,0.0014,0.49
0.0086,0.4214,0.07
0.0088,0.0012,0.49
0.0088,0.0112,0.48
0.0088,0.0312,0.46
0.0088,0.1012,0.39
0.0088,0.2112,0.28
0.0088,0.4312,0.06
0.009,0.001,0.49
0.009,0.021,0.47
0.009,0.041,0.45
0.009,0.081,0.41
0.009,0.141,0.35
0.009,0.441,0.05
0.0092,0.0008,0.49
0.0092,0.0108,0.48
0.0092,0.2208,0.27
0.0092,0.4508,0.04
0.0094,0.0006,0.49
0.0094,0.4606,0.03
0.0096,0.0004,0.49
0.0096,0.0104,0.48
0.0096,0.0204,0.47
0.0096,0.0304,0.46
0.0096,0.0504,0.44
0.0096,0.0704,0.42
0.0096,0.1104,0.38
0.0096,0.1504,0.34
0.0096,0.2304,0.26
0.0096,0.4704,0.02
0.0098,0.0002,0.49
0.0098,0.0602,0.43
0.0098,0.4802,0.01
0.01,0.0,0.49
0.01,0.01,0.48
0.01,0.04,0.45
0.01,0.09,0.4
0.01,0.24,0.25
0.01,0.49,0.0
0.0102,0.0198,0.47
0.0102,0.1598,0.33
0.0104,0.0096,0.48
0.0104,0.0296,0.46
0.0104,0.1196,0.37
0.0104,0.2496,0.24
0.0108,0.0092,0.48
0.0108,0.0192,0.47
0.0108,0.0492,0.44
0.0108,0.0792,0.41
0.0108,0.1692,0.32
0.0108,0.2592,0.23
0.011,0.039,0.45
0.011,0.099,0.39
0.0112,0.0088,0.48
0.0112,0.0288,0.46
0.0112,0.0588,0.43
0.0112,0.0688,0.42
0.0112,0.1288,0.36
0.0112,0.2688,0.22
0.0114,0.0186,0.47
0.0114,0.1786,0.31
0.0116,0.0084,0.48
0.0116,0.2784,0.21
0.012,0.008,0.48
0.012,0.018,0.47
0.012,0.028,0.46
0.012,0.038,0.45
0.012,0.048,0.44
0.012,0.088,0.4
0.012,0.108,0.38
0.012,0.138,0.35
0.012,0.188,0.3
0.012,0.288,0.2
0.0124,0.0076,0.48
0.0124,0.2976,0.19
0.0126,0.0174,0.47
0.0126,0.0574,0.43
0.0126,0.0774,0.41
0.0126,0.1974,0.29
0.0128,0.0072,0.48
0.0128,0.0272,0.46
0.0128,0.0672,0.42
0.0128,0.1472,0.34
0.0128,0.3072,0.18
0.013,0.037,0.45
0.013,0.117,0.37
0.0132,0.0068,0.48
0.0132,0.0168,0.47
0.0132,0.0468,0.44
0.0132,0.0968,0.39
0.0132,0.2068,0.28
0.0132,0.3168,0.17
0.0136,0.0064,0.48
0.0136,0.0264,0.46
0.0136,0.1564,0.33
0.0136,0.3264,0.16
0.0138,0.0162,0.47
0.0138,0.2162,0.27
0.014,0.006,0.48
0.014,0.036,0.45
0.014,0.056,0.43
0.014,0.086,0.4
0.014,0.126,0.36
0.014,0.336,0.15
0.0144,0.0056,0.48
0.0144,0.0156,0.47
0.0144,0.0256,0.46
0.0144,0.0456,0.44
0.0144,0.0656,0.42
0.0144,0.0756,0.41
0.0144,0.1056,0.38
0.0144,0.1656,0.32
0.0144,0.2256,0.26
0.0144,0.3456,0.14
0.0148,0.0052,0.48
0.0148,0.3552,0.13
0.015,0.015,0.47
0.015,0.035,0.45
0.015,0.135,0.35
0.015,0.235,0.25
0.0152,0.0048,0.48
0.0152,0.0248,0.46
0.0152,0.1748,0.31
0.0152,0.3648,0.12
0.0154,0.0546,0.43
0.0154,0.0946,0.39
0.0156,0.0044,0.48
0.0156,0.0144,0.47
0.0156,0.0444,0.44
0.0156,0.1144,0.37
0.0156,0.2444,0.24
0.0156,0.3744,0.11
0.016,0.004,0.48
0.016,0.024,0.46
0.016,0.034,0.45
0.016,0.064,0.42
0.016,0.084,0.4
0.016,0.144,0.34
0.016,0.184,0.3
0.016,0.384,0.1
0.0162,0.0138,0.47
0.0162,0.0738,0.41
0.0162,0.2538,0.23
0.0164,0.0036,0.48
0.0164,0.3936,0.09
0.0168,0.0032,0.48
0.0168,0.0132,0.47
0.0168,0.0232,0.46
0.0168,0.0432,0.44
0.0168,0.0532,0.43
0.0168,0.1032,0.38
0.0168,0.1232,0.36
0.0168,0.1932,0.29
0.0168,0.2632,0.22
0.0168,0.4032,0.08
0.017,0.033,0.45
0.017,0.153,0.33
0.0172,0.0028,0.48
0.0172,0.4128,0.07
0.0174,0.0126,0.47
0.0174,0.2726,0.21
0.0176,0.0024,0.48
0.0176,0.0224,0.46
0.0176,0.0624,0.42
0.0176,0.0924,0.39
0.0176,0.2024,0.28
0.0176,0.4224,0.06
0.018,0.002,0.48
0.018,0.012,0.47
0.018,0.032,0.45
0.018,0.042,0.44
0.018,0.072,0.41
0.018,0.082,0.4
0.018,0.132,0.35
0.018,0.162,0.32
0.018,0.282,0.2
0.018,0.432,0.05
0.0182,0.0518,0.43
0.0182,0.1118,0.37
0.0184,0.0016,0.48
0.0184,0.0216,0.46
0.0184,0.2116,0.27
0.0184,0.4416,0.04
0.0186,0.0114,0.47
0.0186,0.2914,0.19
0.0188,0.0012,0.48
0.0188,0.4512,0.03
0.019,0.031,0.45
0.019,0.171,0.31
0.0192,0.0008,0.48
0.0192,0.0108,0.47
0.0192,0.0208,0.46
0.0192,0.0408,0.44
0.0192,0.0608,0.42
0.0192,0.1008,0.38
0.0192,0.1408,0.34
0.0192,0.2208,0.26
0.0192,0.3008,0.18
0.0192,0.4608,0.02
0.0196,0.0004,0.48
0.0196,0.0504,0.43
0.0196,0.1204,0.36
0.0196,0.4704,0.01
0.0198,0.0102,0.47
0.0198,0.0702,0.41
0.0198,0.0902,0.39
0.0198,0.3102,0.17
0.02,0.0,0.48
0.02,0.02,0.46
0.02,0.03,0.45
0.02,0.08,0.4
0.02,0.18,0.3
0.02,0.23,0.25
0.02,0.48,0.0
0.0204,0.0096,0.47
0.0204,0.0396,0.44
0.0204,0.1496,0.33
0.0204,0.3196,0.16
0.0208,0.0192,0.46
0.0208,0.0592,0.42
0.0208,0.1092,0.37
0.0208,0.2392,0.24
0.021,0.009,0.47
0.021,0.029,0.45
0.021,0.049,0.43
0.021,0.129,0.35
0.021,0.189,0.29
0.021,0.329,0.15
0.0216,0.0084,0.47
0.0216,0.0184,0.46
0.0216,0.0384,0.44
0.0216,0.0684,0.41
0.0216,0.0984,0.38
0.0216,0.1584,0.32
0.0216,0.2484,0.23
0.0216,0.3384,0.14
0.022,0.028,0.45
0.022,0.078,0.4
0.022,0.088,0.39
0.022,0.198,0.28
0.0222,0.0078,0.47
0.0222,0.3478,0.13
0.0224,0.0176,0.46
0.0224,0.0476,0.43
0.0224,0.0576,0.42
0.0224,0.1176,0.36
0.0224,0.1376,0.34
0.0224,0.2576,0.22
0.0228,0.0072,0.47
0.0228,0.0372,0.44
0.0228,0.1672,0.31
0.0228,0.3572,0.12
0.023,0.027,0.45
0.023,0.207,0.27
0.0232,0.0168,0.46
0.0232,0.2668,0.21
0.0234,0.0066,0.47
0.0234,0.0666,0.41
0.0234,0.1066,0.37
0.0234,0.3666,0.11
0.0238,0.0462,0.43
0.0238,0.1462,0.33
0.024,0.006,0.47
0.024,0.016,0.46
0.024,0.026,0.45
0.024,0.036,0.44
0.024,0.056,0.42
0.024,0.076,0.4
0.024,0.096,0.38
0.024,0.126,0.35
0.024,0.176,0.3
0.024,0.216,0.26
0.024,0.276,0.2
0.024,0.376,0.1
0.0242,0.0858,0.39
0.0246,0.0054,0.47
0.0246,0.3854,0.09
0.0248,0.0152,0.46
0.0248,0.2852,0.19
0.025,0.025,0.45
0.025,0.225,0.25
0.0252,0.0048,0.47
0.0252,0.0348,0.44
0.0252,0.0448,0.43
0.0252,0.0648,0.41
0.0252,0.1148,0.36
0.0252,0.1548,0.32
0.0252,0.1848,0.29
0.0252,0.3948,0.08
0.0256,0.0144,0.46
0.0256,0.0544,0.42
0.0256,0.1344,0.34
0.0256,0.2944,0.18
0.0258,0.0042,0.47
0.0258,0.4042,0.07
0.026,0.024,0.45
0.026,0.074,0.4
0.026,0.104,0.37
0.026,0.234,0.24
0.0264,0.0036,0.47
0.0264,0.0136,0.46
0.0264,0.0336,0.44
0.0264,0.0836,0.39
0.0264,0.0936,0.38
0.0264,0.1936,0.28
0.0264,0.3036,0.17
0.0264,0.4136,0.06
0.0266,0.0434,0.43
0.0266,0.1634,0.31
0.027,0.003,0.47
0.027,0.023,0.45
0.027,0.063,0.41
0.027,0.123,0.35
0.027,0.243,0.23
0.027,0.423,0.05
0.0272,0.0128,0.46
0.0272,0.0528,0.42
0.0272,0.1428,0.33
0.0272,0.3128,0.16
0.0276,0.0024,0.47
0.0276,0.0324,0.44
0.0276,0.2024,0.27
0.0276,0.4324,0.04
0.028,0.012,0.46
0.028,0.022,0.45
0.028,0.042,0.43
0.028,0.072,0.4
0.028,0.112,0.36
0.028,0.172,0.3
0.028,0.252,0.22
0.028,0.322,0.15
0.0282,0.0018,0.47
0.0282,0.4418,0.03
0.0286,0.0814,0.39
0.0286,0.1014,0.37
0.0288,0.0012,0.47
0.0288,0.0112,0.46
0.0288,0.0312,0.44
0.0288,0.0512,0.42
0.0288,0.0612,0.41
0.0288,0.0912,0.38
0.0288,0.1312,0.34
0.0288,0.1512,0.32
0.0288,0.2112,0.26
0.0288,0.3312,0.14
0.0288,0.4512,0.02
0.029,0.021,0.45
0.029,0.261,0.21
0.0294,0.0006,0.47
0.0294,0.0406,0.43
0.0294,0.1806,0.29
0.0294,0.4606,0.01
0.0296,0.0104,0.46
0.0296,0.3404,0.13
0.03,0.0,0.47
0.03,0.02,0.45
0.03,0.03,0.44
0.03,0.07,0.4
0.03,0.12,0.35
0.03,0.22,0.25
0.03,0.27,0.2
0.03,0.47,0.0
0.0304,0.0096,0.46
0.0304,0.0496,0.42
0.0304,0.1596,0.31
0.0304,0.3496,0.12
0.0306,0.0594,0.41
0.0306,0.1394,0.33
0.0308,0.0392,0.43
0.0308,0.0792,0.39
0.0308,0.1092,0.36
0.0308,0.1892,0.28
0.031,0.019,0.45
0.031,0.279,0.19
0.0312,0.0088,0.46
0.0312,0.0288,0.44
0.0312,0.0888,0.38
0.0312,0.0988,0.37
0.0312,0.2288,0.24
0.0312,0.3588,0.11
0.032,0.008,0.46
0.032,0.018,0.45
0.032,0.048,0.42
0.032,0.068,0.4
0.032,0.128,0.34
0.032,0.168,0.3
0.032,0.288,0.18
0.032,0.368,0.1
0.0322,0.0378,0.43
0.0322,0.1978,0.27
0.0324,0.0276,0.44
0.0324,0.0576,0.41
0.0324,0.1476,0.32
0.0324,0.2376,0.23
0.0328,0.0072,0.46
0.0328,0.3772,0.09
0.033,0.017,0.45
0.033,0.077,0.39
0.033,0.117,0.35
0.033,0.297,0.17
0.0336,0.0064,0.46
0.0336,0.0264,0.44
0.0336,0.0364,0.43
0.0336,0.0464,0.42
0.0336,0.0864,0.38
0.0336,0.1064,0.36
0.0336,0.1764,0.29
0.0336,0.2064,0.26
0.0336,0.2464,0.22
0.0336,0.3864,0.08
0.0338,0.0962,0.37
0.034,0.016,0.45
0.034,0.066,0.4
0.034,0.136,0.33
0.034,0.306,0.16
0.0342,0.0558,0.41
0.0342,0.1558,0.31
0.0344,0.0056,0.46
0.0344,0.3956,0.07
0.0348,0.0252,0.44
0.0348,0.2552,0.21
0.035,0.015,0.45
0.035,0.035,0.43
0.035,0.215,0.25
0.035,0.315,0.15
0.0352,0.0048,0.46
0.0352,0.0448,0.42
0.0352,0.0748,0.39
0.0352,0.1248,0.34
0.0352,0.1848,0.28
0.0352,0.4048,0.06
0.036,0.004,0.46
0.036,0.014,0.45
0.036,0.024,0.44
0.036,0.054,0.41
0.036,0.064,0.4
0.036,0.084,0.38
0.036,0.114,0.35
0.036,0.144,0.32
0.036,0.164,0.3
0.036,0.264,0.2
0.036,0.324,0.14
0.036,0.414,0.05
0.0364,0.0336,0.43
0.0364,0.0936,0.37
0.0364,0.1036,0.36
0.0364,0.2236,0.24
0.0368,0.0032,0.46
0.0368,0.0432,0.42
0.0368,0.1932,0.27
0.0368,0.4232,0.04
0.037,0.013,0.45
0.037,0.333,0.13
0.0372,0.0228,0.44
0.0372,0.2728,0.19
0.0374,0.0726,0.39
0.0374,0.1326,0.33
0.0376,0.0024,0.46
0.0376,0.4324,0.03
0.0378,0.0322,0.43
0.0378,0.0522,0.41
0.0378,0.1722,0.29
0.0378,0.2322,0.23
0.038,0.012,0.45
0.038,0.062,0.4
0.038,0.152,0.31
0.038,0.342,0.12
0.0384,0.0016,0.46
0.0384,0.0216,0.44
0.0384,0.0416,0.42
0.0384,0.0816,0.38
0.0384,0.1216,0.34
0.0384,0.2016,0.26
0.0384,0.2816,0.18
0.0384,0.4416,0.02
0.039,0.011,0.45
0.039,0.091,0.37
0.039,0.111,0.35
0.039,0.351,0.11
0.0392,0.0008,0.46
0.0392,0.0308,0.43
0.0392,0.1008,0.36
0.0392,0.2408,0.22
0.0392,0.4508,0.01
0.0396,0.0204,0.44
0.0396,0.0504,0.41
0.0396,0.0704,0.39
0.0396,0.1404,0.32
0.0396,0.1804,0.28
0.0396,0.2904,0.17
0.04,0.0,0.46
0.04,0.01,0.45
0.04,0.04,0.42
0.04,0.06,0.4
0.04,0.16,0.3
0.04,0.21,0.25
0.04,0.36,0.1
0.04,0.46,0.0
0.0406,0.0294,0.43
0.0406,0.2494,0.21
0.0408,0.0192,0.44
0.0408,0.0792,0.38
0.0408,0.1292,0.33
0.0408,0.2992,0.16
0.041,0.009,0.45
0.041,0.369,0.09
0.0414,0.0486,0.41
0.0414,0.1886,0.27
0.0416,0.0384,0.42
0.0416,0.0884,0.37
0.0416,0.1184,0.34
0.0416,0.2184,0.24
0.0418,0.0682,0.39
0.0418,0.1482,0.31
0.042,0.008,0.45
0.042,0.018,0.44
0.042,0.028,0.43
0.042,0.058,0.4
0.042,0.098,0.36
0.042,0.108,0.35
0.042,0.168,0.29
0.042,0.258,0.2
0.042,0.308,0.15
0.042,0.378,0.08
0.043,0.007,0.45
0.043,0.387,0.07
0.0432,0.0168,0.44
0.0432,0.0368,0.42
0.0432,0.0468,0.41
0.0432,0.0768,0.38
0.0432,0.1368,0.32
0.0432,0.1968,0.26
0.0432,0.2268,0.23
0.0432,0.3168,0.14
0.0434,0.0266,0.43
0.0434,0.2666,0.19
0.044,0.006,0.45
0.044,0.056,0.4
0.044,0.066,0.39
0.044,0.156,0.3
0.044,0.176,0.28
0.044,0.396,0.06
0.0442,0.0858,0.37
0.0442,0.1258,0.33
0.0444,0.0156,0.44
0.0444,0.3256,0.13
0.0448,0.0252,0.43
0.0448,0.0352,0.42
0.0448,0.0952,0.36
0.0448,0.1152,0.34
0.0448,0.2352,0.22
0.0448,0.2752,0.18
0.045,0.005,0.45
0.045,0.045,0.41
0.045,0.105,0.35
0.045,0.205,0.25
0.045,0.405,0.05
0.0456,0.0144,0.44
0.0456,0.0744,0.38
0.0456,0.1444,0.31
0.0456,0.3344,0.12
0.046,0.004,0.45
0.046,0.054,0.4
0.046,0.184,0.27
0.046,0.414,0.04
0.0462,0.0238,0.43
0.0462,0.0638,0.39
0.0462,0.1638,0.29
0.0462,0.2838,0.17
0.0464,0.0336,0.42
0.0464,0.2436,0.21
0.0468,0.0132,0.44
0.0468,0.0432,0.41
0.0468,0.0832,0.37
0.0468,0.1332,0.32
0.0468,0.2132,0.24
0.0468,0.3432,0.11
0.047,0.003,0.45
0.047,0.423,0.03
0.0476,0.0224,0.43
0.0476,0.0924,0.36
0.0476,0.1224,0.33
0.0476,0.2924,0.16
0.048,0.002,0.45
0.048,0.012,0.44
0.048,0.032,0.42
0.048,0.052,0.4
0.048,0.072,0.38
0.048,0.102,0.35
0.048,0.112,0.34
0.048,0.152,0.3
0.048,0.192,0.26
0.048,0.252,0.2
0.048,0.352,0.1
0.048,0.432,0.02
0.0484,0.0616,0.39
0.0484,0.1716,0.28
0.0486,0.0414,0.41
0.0486,0.2214,0.23
0.049,0.001,0.45
0.049,0.021,0.43
0.049,0.301,0.15
0.049,0.441,0.01
0.0492,0.0108,0.44
0.0492,0.3608,0.09
0.0494,0.0806,0.37
0.0494,0.1406,0.31
0.0496,0.0304,0.42
0.0496,0.2604,0.19
0.05,0.0,0.45
0.05,0.05,0.4
0.05,0.2,0.25
0.05,0.45,0.0
0.0504,0.0096,0.44
0.0504,0.0196,0.43
0.0504,0.0396,0.41
0.0504,0.0696,0.38
0.0504,0.0896,0.36
0.0504,0.1296,0.32
0.0504,0.1596,0.29
0.0504,0.2296,0.22
0.0504,0.3096,0.14
0.0504,0.3696,0.08
0.0506,0.0594,0.39
0.0506,0.1794,0.27
0.051,0.099,0.35
0.051,0.119,0.33
0.0512,0.0288,0.42
0.0512,0.1088,0.34
0.0512,0.2688,0.18
0.0516,0.0084,0.44
0.0516,0.3784,0.07
0.0518,0.0182,0.43
0.0518,0.3182,0.13
0.052,0.048,0.4
0.052,0.078,0.37
0.052,0.148,0.3
0.052,0.208,0.24
0.0522,0.0378,0.41
0.0522,0.2378,0.21
0.0528,0.0072,0.44
0.0528,0.0272,0.42
0.0528,0.0572,0.39
0.0528,0.0672,0.38
0.0528,0.1672,0.28
0.0528,0.1872,0.26
0.0528,0.2772,0.17
0.0528,0.3872,0.06
0.0532,0.0168,0.43
0.0532,0.0868,0.36
0.0532,0.1368,0.31
0.0532,0.3268,0.12
0.054,0.006,0.44
0.054,0.036,0.41
0.054,0.046,0.4
0.054,0.096,0.35
0.054,0.126,0.32
0.054,0.216,0.23
0.054,0.246,0.2
0.054,0.396,0.05
0.0544,0.0256,0.42
0.0544,0.1056,0.34
0.0544,0.1156,0.33
0.0544,0.2856,0.16
0.0546,0.0154,0.43
0.0546,0.0754,0.37
0.0546,0.1554,0.29
0.0546,0.3354,0.11
0.055,0.055,0.39
0.055,0.195,0.25
0.0552,0.0048,0.44
0.0552,0.0648,0.38
0.0552,0.1748,0.27
0.0552,0.4048,0.04
0.0558,0.0342,0.41
0.0558,0.2542,0.19
0.056,0.014,0.43
0.056,0.024,0.42
0.056,0.044,0.4
0.056,0.084,0.36
0.056,0.144,0.3
0.056,0.224,0.22
0.056,0.294,0.15
0.056,0.344,0.1
0.0564,0.0036,0.44
0.0564,0.4136,0.03
0.057,0.093,0.35
0.057,0.133,0.31
0.0572,0.0528,0.39
0.0572,0.0728,0.37
0.0572,0.1628,0.28
0.0572,0.2028,0.24
0.0574,0.0126,0.43
0.0574,0.3526,0.09
0.0576,0.0024,0.44
0.0576,0.0224,0.42
0.0576,0.0324,0.41
0.0576,0.0624,0.38
0.0576,0.1024,0.34
0.0576,0.1224,0.32
0.0576,0.1824,0.26
0.0576,0.2624,0.18
0.0576,0.3024,0.14
0.0576,0.4224,0.02
0.0578,0.1122,0.33
0.058,0.042,0.4
0.058,0.232,0.21
0.0588,0.0012,0.44
0.0588,0.0112,0.43
0.0588,0.0812,0.36
0.0588,0.1512,0.29
0.0588,0.3612,0.08
0.0588,0.4312,0.01
0.0592,0.0208,0.42
0.0592,0.3108,0.13
0.0594,0.0306,0.41
0.0594,0.0506,0.39
0.0594,0.2106,0.23
0.0594,0.2706,0.17
0.0598,0.0702,0.37
0.0598,0.1702,0.27
0.06,0.0,0.44
0.06,0.04,0.4
0.06,0.06,0.38
0.06,0.09,0.35
0.06,0.14,0.3
0.06,0.19,0.25
0.06,0.24,0.2
0.06,0.44,0.0
0.0602,0.0098,0.43
0.0602,0.3698,0.07
0.0608,0.0192,0.42
0.0608,0.0992,0.34
0.0608,0.1292,0.31
0.0608,0.3192,0.12
0.0612,0.0288,0.41
0.0612,0.1088,0.33
0.0612,0.1188,0.32
0.0612,0.2788,0.16
0.0616,0.0084,0.43
0.0616,0.0484,0.39
0.0616,0.0784,0.36
0.0616,0.1584,0.28
0.0616,0.2184,0.22
0.0616,0.3784,0.06
0.062,0.038,0.4
0.062,0.248,0.19
0.0624,0.0176,0.42
0.0624,0.0576,0.38
0.0624,0.0676,0.37
0.0624,0.1776,0.26
0.0624,0.1976,0.24
0.0624,0.3276,0.11
0.063,0.007,0.43
0.063,0.027,0.41
0.063,0.087,0.35
0.063,0.147,0.29
0.063,0.287,0.15
0.063,0.387,0.05
0.0638,0.0462,0.39
0.0638,0.2262,0.21
0.064,0.016,0.42
0.064,0.036,0.4
0.064,0.096,0.34
0.064,0.136,0.3
0.064,0.256,0.18
0.064,0.336,0.1
0.0644,0.0056,0.43
0.0644,0.0756,0.36
0.0644,0.1656,0.27
0.0644,0.3956,0.04
0.0646,0.1054,0.33
0.0646,0.1254,0.31
0.0648,0.0252,0.41
0.0648,0.0552,0.38
0.0648,0.1152,0.32
0.0648,0.2052,0.23
0.0648,0.2952,0.14
0.065,0.065,0.37
0.065,0.185,0.25
0.0656,0.0144,0.42
0.0656,0.3444,0.09
0.0658,0.0042,0.43
0.0658,0.4042,0.03
0.066,0.034,0.4
0.066,0.044,0.39
0.066,0.084,0.35
0.066,0.154,0.28
0.066,0.234,0.2
0.066,0.264,0.17
0.0666,0.0234,0.41
0.0666,0.3034,0.13
0.0672,0.0028,0.43
0.0672,0.0128,0.42
0.0672,0.0528,0.38
0.0672,0.0728,0.36
0.0672,0.0928,0.34
0.0672,0.1428,0.29
0.0672,0.1728,0.26
0.0672,0.2128,0.22
0.0672,0.3528,0.08
0.0672,0.4128,0.02
0.0676,0.0624,0.37
0.0676,0.1924,0.24
0.068,0.032,0.4
0.068,0.102,0.33
0.068,0.132,0.3
0.068,0.272,0.16
0.0682,0.0418,0.39
0.0682,0.2418,0.19
0.0684,0.0216,0.41
0.0684,0.1116,0.32
0.0684,0.1216,0.31
0.0684,0.3116,0.12
0.0686,0.0014,0.43
0.0686,0.4214,0.01
0.0688,0.0112,0.42
0.0688,0.3612,0.07
0.069,0.081,0.35
0.069,0.161,0.27
0.0696,0.0504,0.38
0.0696,0.2204,0.21
0.07,0.0,0.43
0.07,0.03,0.4
0.07,0.07,0.36
0.07,0.18,0.25
0.07,0.28,0.15
0.07,0.43,0.0
0.0702,0.0198,0.41
0.0702,0.0598,0.37
0.0702,0.1998,0.23
0.0702,0.3198,0.11
0.0704,0.0096,0.42
0.0704,0.0396,0.39
0.0704,0.0896,0.34
