1,2
0,0
-12,33
-57,-70
0,0
74,81
29,38
-81,-85
-23,34
0,0
10,-22
50,58
-18,-8
-89,-30
52,50
0,38
40,39
0,0
0,0
-92,-82
2,16
-80,-93
0,0
54,72
0,0
-22,37
-15,-67
6,-48
80,44
32,36
63,88
-45,-88
-52,-66
-54,-51
28,-46
0,0
-53,-60
0,0
29,56
64,10
0,0
99,98
36,-59
69,23
100,100
0,0
0,0
0,0
0,0
-86,-92
-96,-64
-22,-38
19,29
0,0
-26,-32
0,0
69,20
-14,71
0,0
-84,-97
-8,-35
74,97
49,-33
83,79
64,13
0,0
0,0
-94,-88
0,0
51,35
75,84
88,-9
11,18
44,89
-11,13
-69,-72
2,-6
2,-26
16,38
-38,-18
13,72
99,81
-91,-91
0,0
-45,-56
-39,-51
-87,-95
-26,-12
41,8
-62,-93
87,97
-48,-58
-97,-97
0,0
99,94
0,0
74,81
76,26
0,0
-27,-38
0,0
0,0
-77,-70
-96,-80
-86,-30
69,28
0,0
-71,-94
-72,-56
0,0
65,45
-74,-92
-61,44
42,41
71,78
96,88
-97,-78
39,79
-43,-38
-16,-11
74,90
-38,-49
51,45
0,0
-46,-26
37,97
-24,-9
14,-44
32,64
51,71
-68,-56
71,74
-57,-33
-52,-68
-92,-99
-25,3
18,30
0,0
88,58
0,0
45,-32
86,95
-92,-73
38,4
60,55
0,0
-39,2
0,0
-36,-30
-12,22
-10,-13
-60,-54
0,0
-27,-55
-47,-43
0,0
91,88
-97,-77
24,6
-12,64
28,-24
97,99
70,83
-7,-65
-71,-11
79,38
0,0
61,39
0,0
47,31
8,-20
93,92
-52,-64
0,0
-60,-73
-59,-71
14,-13
16,-48
-22,-50
0,0
12,1
85,72
-62,-67
45,-71
0,0
0,0
-69,-60
88,79
-66,-65
-55,44
-96,-100
-36,0
0,0
0,0
-42,0
-22,-29
0,0
53,68
-85,-61
13,-44
30,51
-62,-9
50,54
33,-15
71,92
-6,-77
-54,-86
44,8
-6,-23
-57,18
76,-18
36,35
6,-4
30,59
0,0
81,22
72,56
82,74
-48,30
-52,-10
0,0
-38,4
0,0
6,52
0,0
-45,-36
-82,-40
1,8
-70,-7
0,0
0,0
0,0
-54,-41
-19,-78
-3,-39
-16,-63
-41,-24
4,-48
-42,-45
-82,-54
83,-1
0,0
0,0
71,36
0,0
-45,-13
-14,-29
-61,-65
16,27
-72,-92
74,92
-3,54
83,94
35,56
-84,-93
-19,86
0,0
68,67
80,56
24,43
52,38
-33,-50
86,88
-89,-92
-95,-90
0,0
72,48
-85,-49
-38,-19
-30,41
10,-70
-98,-90
74,73
0,0
37,41
0,0
-3,-67
0,0
0,0
-91,-76
-68,-77
78,79
-58,-65
-4,7
-67,-92
75,13
57,27
20,-56
70,95
0,0
41,-73
70,71
0,0
0,0
86,82
25,11
41,52
-50,-41
22,45
-64,25
63,88
9,-16
0,0
-26,25
-97,-90
-64,-67
99,79
4,81
-12,18
0,0
-43,20
25,40
0,0
-75,-53
-28,7
-86,-64
-62,5
61,9
-57,-95
0,0
66,80
10,-12
27,13
77,83
-26,-56
-55,-70
-71,-74
-45,-79
-80,-6
0,0
-76,-47
25,-60
41,-20
-89,-61
0,0
0,0
0,0
0,0
-20,-35
5,21
0,0
8,-58
73,31
62,69
0,0
0,0
-37,-55
-56,-6
75,71
18,-8
-63,-31
0,0
0,0
0,0
0,0
0,0
-33,-13
0,0
-83,-92
-88,-26
-22,-14
-30,51
15,0
0,0
-2,-41
-6,67
-42,-52
-99,-92
-8,8
58,60
35,84
-30,-14
0,0
92,74
-37,-54
-52,35
70,-9
-45,-48
-74,19
0,0
0,0
-7,66
-85,-61
-96,-92
71,10
35,-52
-5,-55
-39,-37
68,63
-85,-48
62,66
-54,-79
2,-23
0,0
0,0
-76,-97
-41,4
-38,18
10,65
0,0
0,0
1,46
29,37
82,63
-11,-2
60,82
4,9
-39,-4
39,36
5,36
40,16
78,51
-7,-35
-48,16
-8,-23
75,63
89,96
69,59
0,0
87,94
-72,-1
-88,-78
-40,-89
-11,47
-12,16
-98,-100
66,81
0,0
18,-26
0,0
-86,-69
-34,-64
0,0
88,97
0,0
48,56
-78,-96
0,0
70,73
-7,-45
18,10
77,42
95,97
-35,-90
72,62
0,0
84,27
0,0
0,0
0,0
16,85
-68,-71
-59,-87
-51,-49
0,0
-90,-87
86,75
0,0
-3,-65
-54,-85
57,15
0,0
71,77
-17,-50
83,68
-24,43
-66,-87
0,0
0,0
75,30
-64,7
-77,-82
0,0
-78,-81
0,0
66,30
-9,-36
-43,-15
-46,-46
91,59
-93,-77
-37,-28
51,30
-1,43
-70,-10
0,0
15,-42
0,0
-7,23
-39,-54
0,0
0,0
11,63
82,69
-47,-89
-18,60
30,85
80,60
0,0
87,97
-4,34
0,0
-55,-51
56,42
-92,-78
41,32
0,0
-62,-62
50,-2
-63,-19
-63,-51
-33,-59
89,73
-69,-89
9,8
-58,-6
99,100
-1,-22
87,95
81,25
0,0
6,64
27,67
17,-13
-91,-96
97,96
16,-42
-92,-65
0,0
-15,-22
23,14
0,0
-91,-91
0,0
0,0
-46,44
-19,23
-9,41
64,-13
-1,-37
-26,-20
0,0
0,0
0,0
-10,-83
0,0
-42,-16
-73,-77
0,0
0,0
0,0
60,-27
9,-13
-82,-30
